15.754	-0.1706794	9.26E-03	6.95E-03	-4.87E-03	4.56E-04
15.756	-0.1711959	9.29E-03	6.97E-03	-4.85E-03	4.45E-04
15.758	-0.1717091	9.32E-03	6.99E-03	-4.83E-03	4.35E-04
15.76	-0.1722189	9.35E-03	7.01E-03	-4.81E-03	4.24E-04
15.762	-0.1727255	9.38E-03	7.04E-03	-4.79E-03	4.13E-04
15.764	-0.1732288	9.40E-03	7.06E-03	-4.77E-03	4.02E-04
15.766	-0.1737287	9.43E-03	7.08E-03	-4.75E-03	3.92E-04
15.768	-0.1742253	9.46E-03	7.10E-03	-4.73E-03	3.81E-04
15.77	-0.1747186	9.49E-03	7.12E-03	-4.71E-03	3.70E-04
15.772	-0.1752086	9.52E-03	7.14E-03	-4.69E-03	3.59E-04
15.774	-0.1756952	9.54E-03	7.17E-03	-4.67E-03	3.49E-04
15.776	-0.1761784	9.57E-03	7.19E-03	-4.65E-03	3.38E-04
15.778	-0.1766583	9.60E-03	7.21E-03	-4.63E-03	3.27E-04
15.78	-0.1771349	9.62E-03	7.23E-03	-4.61E-03	3.16E-04
15.782	-0.177608	9.65E-03	7.25E-03	-4.59E-03	3.05E-04
15.784	-0.1780778	9.68E-03	7.27E-03	-4.57E-03	2.95E-04
15.786	-0.1785443	9.70E-03	7.29E-03	-4.55E-03	2.84E-04
15.788	-0.1790073	9.73E-03	7.31E-03	-4.53E-03	2.73E-04
15.79	-0.179467	9.76E-03	7.33E-03	-4.51E-03	2.62E-04
15.792	-0.1799232	9.78E-03	7.35E-03	-4.48E-03	2.51E-04
15.794	-0.1803761	9.81E-03	7.37E-03	-4.46E-03	2.40E-04
15.796	-0.1808256	9.83E-03	7.39E-03	-4.44E-03	2.30E-04
15.798	-0.1812716	9.86E-03	7.41E-03	-4.42E-03	2.19E-04
15.8	-0.1817143	9.88E-03	7.43E-03	-4.40E-03	2.08E-04
15.802	-0.1821535	9.91E-03	7.45E-03	-4.38E-03	1.97E-04
15.804	-0.1825893	9.93E-03	7.47E-03	-4.35E-03	1.86E-04
15.806	-0.1830217	9.96E-03	7.49E-03	-4.33E-03	1.75E-04
15.808	-0.1834507	9.98E-03	7.51E-03	-4.31E-03	1.64E-04
15.81	-0.1838763	1.00E-02	7.53E-03	-4.29E-03	1.53E-04
15.812	-0.1842984	1.00E-02	7.55E-03	-4.26E-03	1.43E-04
15.814	-0.184717	1.01E-02	7.57E-03	-4.24E-03	1.32E-04
15.816	-0.1851322	1.01E-02	7.58E-03	-4.22E-03	1.21E-04
15.818	-0.185544	1.01E-02	7.60E-03	-4.20E-03	1.10E-04
15.82	-0.1859523	1.01E-02	7.62E-03	-4.17E-03	9.90E-05
15.822	-0.1863572	1.01E-02	7.64E-03	-4.15E-03	8.81E-05
15.824	-0.1867586	1.02E-02	7.66E-03	-4.13E-03	7.71E-05
15.826	-0.1871565	1.02E-02	7.67E-03	-4.10E-03	6.62E-05
15.828	-0.187551	1.02E-02	7.69E-03	-4.08E-03	5.53E-05
15.83	-0.187942	1.02E-02	7.71E-03	-4.06E-03	4.44E-05
15.832	-0.1883295	1.03E-02	7.73E-03	-4.03E-03	3.35E-05
15.834	-0.1887136	1.03E-02	7.74E-03	-4.01E-03	2.26E-05
15.836	-0.1890941	1.03E-02	7.76E-03	-3.99E-03	1.17E-05
15.838	-0.1894712	1.03E-02	7.78E-03	-3.96E-03	7.36E-07
15.84	-0.1898448	1.03E-02	7.80E-03	-3.94E-03	-1.02E-05
15.842	-0.1902149	1.04E-02	7.81E-03	-3.91E-03	-2.11E-05
15.844	-0.1905816	1.04E-02	7.83E-03	-3.89E-03	-3.20E-05
15.846	-0.1909447	1.04E-02	7.84E-03	-3.87E-03	-4.29E-05
15.848	-0.1913043	1.04E-02	7.86E-03	-3.84E-03	-5.38E-05
15.85	-0.1916604	1.04E-02	7.88E-03	-3.82E-03	-6.47E-05
15.852	-0.1920131	1.05E-02	7.89E-03	-3.79E-03	-7.57E-05
15.854	-0.1923622	1.05E-02	7.91E-03	-3.77E-03	-8.66E-05
15.856	-0.1927078	1.05E-02	7.92E-03	-3.74E-03	-9.75E-05
15.858	-0.1930499	1.05E-02	7.94E-03	-3.72E-03	-1.08E-04
15.86	-0.1933885	1.05E-02	7.96E-03	-3.69E-03	-1.19E-04
15.862	-0.1937235	1.06E-02	7.97E-03	-3.67E-03	-1.30E-04
15.864	-0.1940551	1.06E-02	7.99E-03	-3.64E-03	-1.41E-04
15.866	-0.1943831	1.06E-02	8.00E-03	-3.62E-03	-1.52E-04
15.868	-0.1947076	1.06E-02	8.02E-03	-3.59E-03	-1.63E-04
15.87	-0.1950286	1.06E-02	8.03E-03	-3.57E-03	-1.74E-04
15.872	-0.1953461	1.07E-02	8.04E-03	-3.54E-03	-1.85E-04
15.874	-0.19566	1.07E-02	8.06E-03	-3.52E-03	-1.95E-04
15.876	-0.1959704	1.07E-02	8.07E-03	-3.49E-03	-2.06E-04
15.878	-0.1962773	1.07E-02	8.09E-03	-3.47E-03	-2.17E-04
15.88	-0.1965806	1.07E-02	8.10E-03	-3.44E-03	-2.28E-04
15.882	-0.1968805	1.07E-02	8.11E-03	-3.41E-03	-2.39E-04
15.884	-0.1971767	1.08E-02	8.13E-03	-3.39E-03	-2.50E-04
15.886	-0.1974695	1.08E-02	8.14E-03	-3.36E-03	-2.61E-04
15.888	-0.1977587	1.08E-02	8.16E-03	-3.34E-03	-2.71E-04
15.89	-0.1980443	1.08E-02	8.17E-03	-3.31E-03	-2.82E-04
15.892	-0.1983264	1.08E-02	8.18E-03	-3.28E-03	-2.93E-04
15.894	-0.198605	1.08E-02	8.19E-03	-3.26E-03	-3.04E-04
15.896	-0.1988801	1.09E-02	8.21E-03	-3.23E-03	-3.15E-04
15.898	-0.1991515	1.09E-02	8.22E-03	-3.20E-03	-3.25E-04
15.9	-0.1994195	1.09E-02	8.23E-03	-3.18E-03	-3.36E-04
15.902	-0.1996839	1.09E-02	8.24E-03	-3.15E-03	-3.47E-04
15.904	-0.1999448	1.09E-02	8.26E-03	-3.12E-03	-3.58E-04
15.906	-0.2002021	1.09E-02	8.27E-03	-3.10E-03	-3.68E-04
15.908	-0.2004558	1.10E-02	8.28E-03	-3.07E-03	-3.79E-04
15.91	-0.200706	1.10E-02	8.29E-03	-3.04E-03	-3.90E-04
15.912	-0.2009527	1.10E-02	8.30E-03	-3.02E-03	-4.01E-04
15.914	-0.2011958	1.10E-02	8.31E-03	-2.99E-03	-4.11E-04
15.916	-0.2014354	1.10E-02	8.33E-03	-2.96E-03	-4.22E-04
15.918	-0.2016714	1.10E-02	8.34E-03	-2.93E-03	-4.33E-04
15.92	-0.2019039	1.10E-02	8.35E-03	-2.91E-03	-4.43E-04
15.922	-0.2021328	1.10E-02	8.36E-03	-2.88E-03	-4.54E-04
15.924	-0.2023582	1.11E-02	8.37E-03	-2.85E-03	-4.65E-04
15.926	-0.20258	1.11E-02	8.38E-03	-2.82E-03	-4.75E-04
15.928	-0.2027983	1.11E-02	8.39E-03	-2.80E-03	-4.86E-04
15.93	-0.203013	1.11E-02	8.40E-03	-2.77E-03	-4.97E-04
15.932	-0.2032241	1.11E-02	8.41E-03	-2.74E-03	-5.07E-04
15.934	-0.2034318	1.11E-02	8.42E-03	-2.71E-03	-5.18E-04
15.936	-0.2036358	1.11E-02	8.43E-03	-2.68E-03	-5.28E-04
15.938	-0.2038364	1.11E-02	8.44E-03	-2.66E-03	-5.39E-04
15.94	-0.2040333	1.12E-02	8.45E-03	-2.63E-03	-5.50E-04
15.942	-0.2042268	1.12E-02	8.46E-03	-2.60E-03	-5.60E-04
15.944	-0.2044167	1.12E-02	8.47E-03	-2.57E-03	-5.71E-04
15.946	-0.204603	1.12E-02	8.48E-03	-2.54E-03	-5.81E-04
15.948	-0.2047858	1.12E-02	8.49E-03	-2.52E-03	-5.92E-04
15.95	-0.204965	1.12E-02	8.49E-03	-2.49E-03	-6.02E-04
15.952	-0.2051407	1.12E-02	8.50E-03	-2.46E-03	-6.13E-04
15.954	-0.2053129	1.12E-02	8.51E-03	-2.43E-03	-6.23E-04
15.956	-0.2054815	1.12E-02	8.52E-03	-2.40E-03	-6.34E-04
15.958	-0.2056466	1.13E-02	8.53E-03	-2.37E-03	-6.44E-04
15.96	-0.2058081	1.13E-02	8.54E-03	-2.34E-03	-6.54E-04
15.962	-0.2059661	1.13E-02	8.54E-03	-2.31E-03	-6.65E-04
15.964	-0.2061206	1.13E-02	8.55E-03	-2.29E-03	-6.75E-04
15.966	-0.2062715	1.13E-02	8.56E-03	-2.26E-03	-6.85E-04
15.968	-0.2064189	1.13E-02	8.57E-03	-2.23E-03	-6.96E-04
15.97	-0.2065628	1.13E-02	8.57E-03	-2.20E-03	-7.06E-04
15.972	-0.2067031	1.13E-02	8.58E-03	-2.17E-03	-7.16E-04
15.974	-0.2068399	1.13E-02	8.59E-03	-2.14E-03	-7.27E-04
15.976	-0.2069732	1.13E-02	8.60E-03	-2.11E-03	-7.37E-04
15.978	-0.207103	1.13E-02	8.60E-03	-2.08E-03	-7.47E-04
15.98	-0.2072292	1.14E-02	8.61E-03	-2.05E-03	-7.58E-04
15.982	-0.2073519	1.14E-02	8.61E-03	-2.02E-03	-7.68E-04
15.984	-0.207471	1.14E-02	8.62E-03	-2.00E-03	-7.78E-04
15.986	-0.2075867	1.14E-02	8.63E-03	-1.97E-03	-7.88E-04
15.988	-0.2076988	1.14E-02	8.63E-03	-1.94E-03	-7.98E-04
15.99	-0.2078075	1.14E-02	8.64E-03	-1.91E-03	-8.08E-04
15.992	-0.2079126	1.14E-02	8.64E-03	-1.88E-03	-8.19E-04
15.994	-0.2080142	1.14E-02	8.65E-03	-1.85E-03	-8.29E-04
15.996	-0.2081123	1.14E-02	8.66E-03	-1.82E-03	-8.39E-04
15.998	-0.2082069	1.14E-02	8.66E-03	-1.79E-03	-8.49E-04
16	-0.2082979	1.14E-02	8.67E-03	-1.76E-03	-8.59E-04
16.002	-0.2083855	1.14E-02	8.67E-03	-1.73E-03	-8.69E-04
16.004	-0.2084696	1.14E-02	8.68E-03	-1.70E-03	-8.79E-04
16.006	-0.2085502	1.14E-02	8.68E-03	-1.67E-03	-8.89E-04
16.008	-0.2086273	1.14E-02	8.68E-03	-1.64E-03	-8.99E-04
16.01	-0.2087009	1.14E-02	8.69E-03	-1.61E-03	-9.09E-04
16.012	-0.208771	1.14E-02	8.69E-03	-1.58E-03	-9.19E-04
16.014	-0.2088376	1.15E-02	8.70E-03	-1.55E-03	-9.28E-04
16.016	-0.2089008	1.15E-02	8.70E-03	-1.52E-03	-9.38E-04
16.018	-0.2089604	1.15E-02	8.71E-03	-1.49E-03	-9.48E-04
16.02	-0.2090166	1.15E-02	8.71E-03	-1.46E-03	-9.58E-04
16.022	-0.2090693	1.15E-02	8.71E-03	-1.43E-03	-9.68E-04
16.024	-0.2091186	1.15E-02	8.72E-03	-1.40E-03	-9.78E-04
16.026	-0.2091643	1.15E-02	8.72E-03	-1.37E-03	-9.87E-04
16.028	-0.2092066	1.15E-02	8.72E-03	-1.34E-03	-9.97E-04
16.03	-0.2092455	1.15E-02	8.72E-03	-1.31E-03	-1.01E-03
16.032	-0.2092809	1.15E-02	8.73E-03	-1.28E-03	-1.02E-03
16.034	-0.2093128	1.15E-02	8.73E-03	-1.25E-03	-1.03E-03
16.036	-0.2093413	1.15E-02	8.73E-03	-1.22E-03	-1.04E-03
16.038	-0.2093663	1.15E-02	8.73E-03	-1.19E-03	-1.05E-03
16.04	-0.2093879	1.15E-02	8.74E-03	-1.16E-03	-1.05E-03
16.042	-0.209406	1.15E-02	8.74E-03	-1.13E-03	-1.06E-03
16.044	-0.2094207	1.15E-02	8.74E-03	-1.10E-03	-1.07E-03
16.046	-0.209432	1.15E-02	8.74E-03	-1.07E-03	-1.08E-03
16.048	-0.2094398	1.15E-02	8.74E-03	-1.04E-03	-1.09E-03
16.05	-0.2094442	1.15E-02	8.75E-03	-1.01E-03	-1.10E-03
16.052	-0.2094452	1.15E-02	8.75E-03	-9.75E-04	-1.11E-03
16.054	-0.2094428	1.15E-02	8.75E-03	-9.44E-04	-1.12E-03
16.056	-0.2094369	1.15E-02	8.75E-03	-9.14E-04	-1.13E-03
16.058	-0.2094277	1.15E-02	8.75E-03	-8.83E-04	-1.14E-03
16.06	-0.209415	1.15E-02	8.75E-03	-8.52E-04	-1.15E-03
16.062	-0.2093989	1.15E-02	8.75E-03	-8.22E-04	-1.16E-03
16.064	-0.2093795	1.15E-02	8.75E-03	-7.91E-04	-1.17E-03
16.066	-0.2093566	1.15E-02	8.75E-03	-7.60E-04	-1.18E-03
16.068	-0.2093304	1.15E-02	8.75E-03	-7.30E-04	-1.19E-03
16.07	-0.2093007	1.15E-02	8.75E-03	-6.99E-04	-1.20E-03
16.072	-0.2092677	1.15E-02	8.75E-03	-6.68E-04	-1.20E-03
16.074	-0.2092313	1.15E-02	8.75E-03	-6.38E-04	-1.21E-03
16.076	-0.2091915	1.15E-02	8.75E-03	-6.07E-04	-1.22E-03
16.078	-0.2091484	1.15E-02	8.75E-03	-5.76E-04	-1.23E-03
16.08	-0.2091019	1.15E-02	8.75E-03	-5.45E-04	-1.24E-03
16.082	-0.209052	1.15E-02	8.75E-03	-5.14E-04	-1.25E-03
16.084	-0.2089988	1.15E-02	8.75E-03	-4.84E-04	-1.26E-03
16.086	-0.2089422	1.15E-02	8.75E-03	-4.53E-04	-1.27E-03
16.088	-0.2088823	1.15E-02	8.75E-03	-4.22E-04	-1.28E-03
16.09	-0.208819	1.15E-02	8.75E-03	-3.91E-04	-1.29E-03
16.092	-0.2087524	1.15E-02	8.74E-03	-3.60E-04	-1.29E-03
16.094	-0.2086825	1.15E-02	8.74E-03	-3.29E-04	-1.30E-03
16.096	-0.2086092	1.15E-02	8.74E-03	-2.99E-04	-1.31E-03
16.098	-0.2085327	1.15E-02	8.74E-03	-2.68E-04	-1.32E-03
16.1	-0.2084528	1.15E-02	8.74E-03	-2.37E-04	-1.33E-03
16.102	-0.2083696	1.15E-02	8.73E-03	-2.06E-04	-1.34E-03
16.104	-0.208283	1.15E-02	8.73E-03	-1.75E-04	-1.35E-03
16.106	-0.2081932	1.15E-02	8.73E-03	-1.44E-04	-1.36E-03
16.108	-0.2081001	1.14E-02	8.73E-03	-1.13E-04	-1.36E-03
16.11	-0.2080037	1.14E-02	8.72E-03	-8.24E-05	-1.37E-03
16.112	-0.207904	1.14E-02	8.72E-03	-5.15E-05	-1.38E-03
16.114	-0.207801	1.14E-02	8.72E-03	-2.06E-05	-1.39E-03
16.116	-0.2076948	1.14E-02	8.71E-03	1.03E-05	-1.40E-03
16.118	-0.2075853	1.14E-02	8.71E-03	4.12E-05	-1.41E-03
16.12	-0.2074725	1.14E-02	8.71E-03	7.21E-05	-1.42E-03
16.122	-0.2073565	1.14E-02	8.70E-03	1.03E-04	-1.42E-03
16.124	-0.2072372	1.14E-02	8.70E-03	1.34E-04	-1.43E-03
16.126	-0.2071146	1.14E-02	8.70E-03	1.65E-04	-1.44E-03
16.128	-0.2069888	1.14E-02	8.69E-03	1.96E-04	-1.45E-03
16.13	-0.2068598	1.14E-02	8.69E-03	2.27E-04	-1.46E-03
16.132	-0.2067276	1.14E-02	8.68E-03	2.57E-04	-1.46E-03
16.134	-0.2065921	1.14E-02	8.68E-03	2.88E-04	-1.47E-03
16.136	-0.2064534	1.14E-02	8.67E-03	3.19E-04	-1.48E-03
16.138	-0.2063115	1.14E-02	8.67E-03	3.50E-04	-1.49E-03
16.14	-0.2061664	1.14E-02	8.67E-03	3.81E-04	-1.50E-03
16.142	-0.2060181	1.13E-02	8.66E-03	4.12E-04	-1.51E-03
16.144	-0.2058666	1.13E-02	8.66E-03	4.43E-04	-1.51E-03
16.146	-0.2057118	1.13E-02	8.65E-03	4.73E-04	-1.52E-03
16.148	-0.205554	1.13E-02	8.64E-03	5.04E-04	-1.53E-03
16.15	-0.2053929	1.13E-02	8.64E-03	5.35E-04	-1.54E-03
16.152	-0.2052287	1.13E-02	8.63E-03	5.66E-04	-1.55E-03
16.154	-0.2050613	1.13E-02	8.63E-03	5.97E-04	-1.55E-03
16.156	-0.2048907	1.13E-02	8.62E-03	6.27E-04	-1.56E-03
16.158	-0.204717	1.13E-02	8.62E-03	6.58E-04	-1.57E-03
16.16	-0.2045401	1.13E-02	8.61E-03	6.89E-04	-1.58E-03
16.162	-0.2043601	1.13E-02	8.60E-03	7.19E-04	-1.58E-03
16.164	-0.204177	1.13E-02	8.60E-03	7.50E-04	-1.59E-03
16.166	-0.2039907	1.12E-02	8.59E-03	7.81E-04	-1.60E-03
16.168	-0.2038013	1.12E-02	8.58E-03	8.12E-04	-1.61E-03
16.17	-0.2036088	1.12E-02	8.58E-03	8.42E-04	-1.61E-03
16.172	-0.2034132	1.12E-02	8.57E-03	8.73E-04	-1.62E-03
16.174	-0.2032145	1.12E-02	8.56E-03	9.03E-04	-1.63E-03
16.176	-0.2030127	1.12E-02	8.56E-03	9.34E-04	-1.64E-03
16.178	-0.2028078	1.12E-02	8.55E-03	9.65E-04	-1.64E-03
16.18	-0.2025998	1.12E-02	8.54E-03	9.95E-04	-1.65E-03
16.182	-0.2023888	1.12E-02	8.53E-03	1.03E-03	-1.66E-03
16.184	-0.2021747	1.11E-02	8.53E-03	1.06E-03	-1.67E-03
16.186	-0.2019575	1.11E-02	8.52E-03	1.09E-03	-1.67E-03
16.188	-0.2017372	1.11E-02	8.51E-03	1.12E-03	-1.68E-03
16.19	-0.201514	1.11E-02	8.50E-03	1.15E-03	-1.69E-03
16.192	-0.2012876	1.11E-02	8.49E-03	1.18E-03	-1.70E-03
16.194	-0.2010583	1.11E-02	8.48E-03	1.21E-03	-1.70E-03
16.196	-0.2008259	1.11E-02	8.48E-03	1.24E-03	-1.71E-03
16.198	-0.2005905	1.11E-02	8.47E-03	1.27E-03	-1.72E-03
16.2	-0.2003521	1.11E-02	8.46E-03	1.30E-03	-1.72E-03
16.202	-0.2001106	1.10E-02	8.45E-03	1.33E-03	-1.73E-03
16.204	-0.1998662	1.10E-02	8.44E-03	1.36E-03	-1.74E-03
16.206	-0.1996188	1.10E-02	8.43E-03	1.39E-03	-1.74E-03
16.208	-0.1993684	1.10E-02	8.42E-03	1.42E-03	-1.75E-03
16.21	-0.199115	1.10E-02	8.41E-03	1.45E-03	-1.76E-03
16.212	-0.1988586	1.10E-02	8.40E-03	1.48E-03	-1.76E-03
16.214	-0.1985993	1.10E-02	8.39E-03	1.51E-03	-1.77E-03
16.216	-0.198337	1.09E-02	8.38E-03	1.54E-03	-1.78E-03
16.218	-0.1980718	1.09E-02	8.37E-03	1.57E-03	-1.78E-03
16.22	-0.1978036	1.09E-02	8.36E-03	1.60E-03	-1.79E-03
16.222	-0.1975325	1.09E-02	8.35E-03	1.63E-03	-1.80E-03
16.224	-0.1972585	1.09E-02	8.34E-03	1.66E-03	-1.80E-03
16.226	-0.1969816	1.09E-02	8.33E-03	1.69E-03	-1.81E-03
16.228	-0.1967017	1.09E-02	8.32E-03	1.72E-03	-1.82E-03
16.23	-0.1964189	1.08E-02	8.31E-03	1.75E-03	-1.82E-03
16.232	-0.1961333	1.08E-02	8.30E-03	1.78E-03	-1.83E-03
16.234	-0.1958447	1.08E-02	8.29E-03	1.81E-03	-1.84E-03
16.236	-0.1955533	1.08E-02	8.28E-03	1.84E-03	-1.84E-03
16.238	-0.195259	1.08E-02	8.27E-03	1.87E-03	-1.85E-03
16.24	-0.1949618	1.08E-02	8.26E-03	1.90E-03	-1.85E-03
16.242	-0.1946618	1.08E-02	8.25E-03	1.93E-03	-1.86E-03
16.244	-0.1943589	1.07E-02	8.23E-03	1.96E-03	-1.87E-03
16.246	-0.1940532	1.07E-02	8.22E-03	1.99E-03	-1.87E-03
16.248	-0.1937446	1.07E-02	8.21E-03	2.02E-03	-1.88E-03
16.25	-0.1934332	1.07E-02	8.20E-03	2.05E-03	-1.89E-03
16.252	-0.193119	1.07E-02	8.19E-03	2.08E-03	-1.89E-03
16.254	-0.192802	1.07E-02	8.17E-03	2.10E-03	-1.90E-03
16.256	-0.1924822	1.06E-02	8.16E-03	2.13E-03	-1.90E-03
16.258	-0.1921595	1.06E-02	8.15E-03	2.16E-03	-1.91E-03
16.26	-0.1918341	1.06E-02	8.14E-03	2.19E-03	-1.91E-03
16.262	-0.1915059	1.06E-02	8.13E-03	2.22E-03	-1.92E-03
16.264	-0.191175	1.06E-02	8.11E-03	2.25E-03	-1.93E-03
16.266	-0.1908412	1.06E-02	8.10E-03	2.28E-03	-1.93E-03
16.268	-0.1905047	1.05E-02	8.09E-03	2.31E-03	-1.94E-03
16.27	-0.1901655	1.05E-02	8.07E-03	2.34E-03	-1.94E-03
16.272	-0.1898235	1.05E-02	8.06E-03	2.37E-03	-1.95E-03
16.274	-0.1894788	1.05E-02	8.05E-03	2.39E-03	-1.95E-03
16.276	-0.1891314	1.05E-02	8.03E-03	2.42E-03	-1.96E-03
16.278	-0.1887812	1.04E-02	8.02E-03	2.45E-03	-1.96E-03
16.28	-0.1884283	1.04E-02	8.01E-03	2.48E-03	-1.97E-03
16.282	-0.1880728	1.04E-02	7.99E-03	2.51E-03	-1.98E-03
16.284	-0.1877145	1.04E-02	7.98E-03	2.54E-03	-1.98E-03
16.286	-0.1873536	1.04E-02	7.97E-03	2.57E-03	-1.99E-03
16.288	-0.18699	1.04E-02	7.95E-03	2.60E-03	-1.99E-03
16.29	-0.1866237	1.03E-02	7.94E-03	2.62E-03	-2.00E-03
16.292	-0.1862548	1.03E-02	7.92E-03	2.65E-03	-2.00E-03
16.294	-0.1858832	1.03E-02	7.91E-03	2.68E-03	-2.01E-03
16.296	-0.1855089	1.03E-02	7.89E-03	2.71E-03	-2.01E-03
16.298	-0.1851321	1.03E-02	7.88E-03	2.74E-03	-2.02E-03
16.3	-0.1847526	1.02E-02	7.86E-03	2.76E-03	-2.02E-03
16.302	-0.1843705	1.02E-02	7.85E-03	2.79E-03	-2.03E-03
16.304	-0.1839858	1.02E-02	7.83E-03	2.82E-03	-2.03E-03
16.306	-0.1835984	1.02E-02	7.82E-03	2.85E-03	-2.04E-03
16.308	-0.1832085	1.01E-02	7.80E-03	2.88E-03	-2.04E-03
16.31	-0.1828161	1.01E-02	7.79E-03	2.90E-03	-2.05E-03
16.312	-0.182421	1.01E-02	7.77E-03	2.93E-03	-2.05E-03
16.314	-0.1820234	1.01E-02	7.76E-03	2.96E-03	-2.05E-03
16.316	-0.1816232	1.01E-02	7.74E-03	2.99E-03	-2.06E-03
16.318	-0.1812204	1.00E-02	7.73E-03	3.02E-03	-2.06E-03
16.32	-0.1808152	1.00E-02	7.71E-03	3.04E-03	-2.07E-03
16.322	-0.1804074	1.00E-02	7.69E-03	3.07E-03	-2.07E-03
16.324	-0.179997	9.98E-03	7.68E-03	3.10E-03	-2.08E-03
16.326	-0.1795842	9.96E-03	7.66E-03	3.12E-03	-2.08E-03
16.328	-0.1791688	9.93E-03	7.65E-03	3.15E-03	-2.09E-03
16.33	-0.178751	9.91E-03	7.63E-03	3.18E-03	-2.09E-03
16.332	-0.1783306	9.89E-03	7.61E-03	3.21E-03	-2.09E-03
16.334	-0.1779078	9.87E-03	7.60E-03	3.23E-03	-2.10E-03
16.336	-0.1774825	9.84E-03	7.58E-03	3.26E-03	-2.10E-03
16.338	-0.1770548	9.82E-03	7.56E-03	3.29E-03	-2.11E-03
16.34	-0.1766246	9.80E-03	7.55E-03	3.31E-03	-2.11E-03
16.342	-0.176192	9.77E-03	7.53E-03	3.34E-03	-2.11E-03
16.344	-0.1757569	9.75E-03	7.51E-03	3.37E-03	-2.12E-03
16.346	-0.1753194	9.73E-03	7.49E-03	3.39E-03	-2.12E-03
16.348	-0.1748794	9.70E-03	7.48E-03	3.42E-03	-2.13E-03
16.35	-0.1744371	9.68E-03	7.46E-03	3.45E-03	-2.13E-03
16.352	-0.1739924	9.66E-03	7.44E-03	3.47E-03	-2.13E-03
16.354	-0.1735453	9.63E-03	7.42E-03	3.50E-03	-2.14E-03
16.356	-0.1730958	9.61E-03	7.41E-03	3.53E-03	-2.14E-03
16.358	-0.1726439	9.58E-03	7.39E-03	3.55E-03	-2.15E-03
16.36	-0.1721896	9.56E-03	7.37E-03	3.58E-03	-2.15E-03
16.362	-0.171733	9.54E-03	7.35E-03	3.60E-03	-2.15E-03
16.364	-0.1712741	9.51E-03	7.33E-03	3.63E-03	-2.16E-03
16.366	-0.1708128	9.49E-03	7.32E-03	3.66E-03	-2.16E-03
16.368	-0.1703492	9.46E-03	7.30E-03	3.68E-03	-2.16E-03
16.37	-0.1698833	9.44E-03	7.28E-03	3.71E-03	-2.17E-03
16.372	-0.169415	9.41E-03	7.26E-03	3.73E-03	-2.17E-03
16.374	-0.1689445	9.39E-03	7.24E-03	3.76E-03	-2.17E-03
16.376	-0.1684717	9.36E-03	7.22E-03	3.79E-03	-2.18E-03
16.378	-0.1679966	9.33E-03	7.20E-03	3.81E-03	-2.18E-03
16.38	-0.1675192	9.31E-03	7.18E-03	3.84E-03	-2.18E-03
16.382	-0.1670395	9.28E-03	7.17E-03	3.86E-03	-2.19E-03
16.384	-0.1665576	9.26E-03	7.15E-03	3.89E-03	-2.19E-03
16.386	-0.1660735	9.23E-03	7.13E-03	3.91E-03	-2.19E-03
16.388	-0.1655871	9.21E-03	7.11E-03	3.94E-03	-2.19E-03
16.39	-0.1650985	9.18E-03	7.09E-03	3.96E-03	-2.20E-03
16.392	-0.1646076	9.15E-03	7.07E-03	3.99E-03	-2.20E-03
16.394	-0.1641146	9.13E-03	7.05E-03	4.01E-03	-2.20E-03
16.396	-0.1636193	9.10E-03	7.03E-03	4.04E-03	-2.21E-03
16.398	-0.1631219	9.07E-03	7.01E-03	4.06E-03	-2.21E-03
16.4	-0.1626223	9.05E-03	6.99E-03	4.09E-03	-2.21E-03
16.402	-0.1621205	9.02E-03	6.97E-03	4.11E-03	-2.21E-03
16.404	-0.1616165	8.99E-03	6.95E-03	4.13E-03	-2.22E-03
16.406	-0.1611104	8.96E-03	6.93E-03	4.16E-03	-2.22E-03
16.408	-0.1606022	8.94E-03	6.91E-03	4.18E-03	-2.22E-03
16.41	-0.1600918	8.91E-03	6.89E-03	4.21E-03	-2.22E-03
16.412	-0.1595793	8.88E-03	6.87E-03	4.23E-03	-2.23E-03
16.414	-0.1590647	8.85E-03	6.85E-03	4.26E-03	-2.23E-03
16.416	-0.1585479	8.83E-03	6.83E-03	4.28E-03	-2.23E-03
16.418	-0.1580291	8.80E-03	6.81E-03	4.30E-03	-2.23E-03
16.42	-0.1575082	8.77E-03	6.79E-03	4.33E-03	-2.24E-03
16.422	-0.1569851	8.74E-03	6.76E-03	4.35E-03	-2.24E-03
16.424	-0.1564601	8.71E-03	6.74E-03	4.37E-03	-2.24E-03
16.426	-0.1559329	8.69E-03	6.72E-03	4.40E-03	-2.24E-03
16.428	-0.1554037	8.66E-03	6.70E-03	4.42E-03	-2.24E-03
16.43	-0.1548725	8.63E-03	6.68E-03	4.44E-03	-2.25E-03
16.432	-0.1543393	8.60E-03	6.66E-03	4.47E-03	-2.25E-03
16.434	-0.153804	8.57E-03	6.64E-03	4.49E-03	-2.25E-03
16.436	-0.1532667	8.54E-03	6.62E-03	4.51E-03	-2.25E-03
16.438	-0.1527274	8.51E-03	6.59E-03	4.54E-03	-2.25E-03
16.44	-0.1521861	8.48E-03	6.57E-03	4.56E-03	-2.26E-03
16.442	-0.1516428	8.45E-03	6.55E-03	4.58E-03	-2.26E-03
16.444	-0.1510975	8.42E-03	6.53E-03	4.60E-03	-2.26E-03
16.446	-0.1505503	8.39E-03	6.51E-03	4.63E-03	-2.26E-03
